,name,latitude,longitude,cables
914,"Penarik, Indonesia",3.666756,108.290238,"[{'id': 'east-west-submarine-cable-system', 'name': 'East-West Submarine Cable System', 'cable_id': 1886.0}]"
915,"Tobermory, United Kingdom",56.621845,-6.070279,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
916,"Madang, Papua New Guinea",-5.233679,145.784922,"[{'id': 'pipe-pacific-cable-1-ppc-1', 'name': 'PIPE Pacific Cable-1 (PPC-1)', 'cable_id': 1520.0}, {'id': 'png-national-submarine-fibre-cable-network', 'name': 'PNG National Submarine Fibre Cable Network', 'cable_id': 1899.0}]"
917,"Tong Fuk, Hong Kong, China",22.227379,113.93213,"[{'id': 'flag-north-asia-loopreach-north-asia-loop', 'name': 'FLAG North Asia Loop/REACH North Asia Loop', 'cable_id': 1150.0}]"
918,"Liepaja, Latvia",56.508186,21.011288,"[{'id': 'bcs-east', 'name': 'BCS East', 'cable_id': 1611.0}]"
919,"West Palm Beach, FL, United States",26.715353,-80.053349,"[{'id': 'columbus-ii-b', 'name': 'Columbus-II b', 'cable_id': 1643.0}]"
920,"Terre Rouge, Mauritius",-20.077813,57.510086,"[{'id': 'africa-1', 'name': 'Africa-1', 'cable_id': 1878.0}, {'id': 'lower-indian-ocean-network-lion', 'name': 'Lower Indian Ocean Network (LION)', 'cable_id': 1594.0}]"
921,"North Salina, Bonaire, Netherlands",12.163773,-68.284104,"[{'id': 'jerry-newton', 'name': 'Jerry Newton', 'cable_id': 1774.0}]"
922,"Matthew Town, Bahamas",20.950512,-73.683076,"[{'id': 'bahamas-domestic-submarine-network-bdsni', 'name': 'Bahamas Domestic Submarine Network (BDSNi)', 'cable_id': 1510.0}]"
923,"Aikerness , United Kingdom",59.350457,-2.959147,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
924,"Duncan Town, Bahamas",22.183263,-75.733466,"[{'id': 'bahamas-domestic-submarine-network-bdsni', 'name': 'Bahamas Domestic Submarine Network (BDSNi)', 'cable_id': 1510.0}]"
925,"Supiori, Indonesia",-0.729507,135.638516,"[{'id': 'palapa-ring-east', 'name': 'Palapa Ring East', 'cable_id': 1938.0}]"
926,"Cadiz City, Philippines",10.950029,123.299996,"[{'id': 'pldt-domestic-fiber-optic-network-dfon', 'name': 'PLDT Domestic Fiber Optic Network (DFON)', 'cable_id': 1839.0}]"
927,"Lynn, Massachusetts, United States",42.463673,-70.950265,"[{'id': 'gtt-atlantic', 'name': 'GTT Atlantic', 'cable_id': 1080.0}]"
928,"Meimen, Chile",-41.806928,-73.155293,"[{'id': 'segunda-fos-canal-de-chacao', 'name': 'Segunda FOS Canal de Chacao', 'cable_id': 1830.0}]"
929,"Ajigaura, Japan",36.383562,140.612268,"[{'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}, {'id': 'pacific-crossing-1-pc-1', 'name': 'Pacific Crossing-1 (PC-1)', 'cable_id': 1007.0}]"
930,"Alotau, Papua New Guinea",-10.315708,150.458773,"[{'id': 'png-national-submarine-fibre-cable-network', 'name': 'PNG National Submarine Fibre Cable Network', 'cable_id': 1899.0}]"
931,"Savona, Italy",44.305543,8.483755,"[{'id': 'barsav', 'name': 'BARSAV', 'cable_id': 1053.0}, {'id': 'italy-monaco', 'name': 'Italy-Monaco', 'cable_id': 1302.0}]"
932,"Deep Water Bay, Hong Kong, China",22.249437,114.183985,"[{'id': 'pacific-light-cable-network-plcn', 'name': 'Pacific Light Cable Network (PLCN)', 'cable_id': 1858.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'tata-tgn-intra-asia-tgn-ia', 'name': 'Tata TGN-Intra Asia (TGN-IA)', 'cable_id': 1534.0}]"
933,"Väddö, Sweden",59.983379,18.816562,"[{'id': 'sweden-finland-link-sfl', 'name': 'Sweden-Finland Link (SFL)', 'cable_id': 1208.0}]"
934,"Naoetsu, Japan",37.169743,138.242152,"[{'id': 'russia-japan-cable-network-rjcn', 'name': 'Russia-Japan Cable Network (RJCN)', 'cable_id': 1518.0}]"
935,"Mestre, Italy",45.495874,12.244105,"[{'id': 'italy-croatia', 'name': 'Italy-Croatia', 'cable_id': 1286.0}]"
936,"Lake Ci, Taiwan",24.455516,118.289745,"[{'id': 'cross-straits-cable-network', 'name': 'Cross Straits Cable Network', 'cable_id': 1632.0}]"
937,"Labuha, Indonesia",-0.626797,127.480463,"[{'id': 'smpcs-packet-1', 'name': 'SMPCS Packet-1', 'cable_id': 1884.0}]"
938,"Surville, France",49.283287,-1.650017,"[{'id': 'ingrid', 'name': 'INGRID', 'cable_id': 1700.0}]"
939,"Barranquilla, Colombia",10.940459,-74.779755,"[{'id': 'america-movil-submarine-cable-system-1-amx-1', 'name': 'America Movil Submarine Cable System-1 (AMX-1)', 'cable_id': 1686.0}, {'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}, {'id': 'globenet', 'name': 'GlobeNet', 'cable_id': 1076.0}, {'id': 'pan-american-pan-am', 'name': 'Pan American (PAN-AM)', 'cable_id': 1073.0}, {'id': 'south-america-1-sam-1', 'name': 'South America-1 (SAm-1)', 'cable_id': 1083.0}]"
940,"Djibouti City, Djibouti",11.594682,43.147984,"[{'id': 'aden-djibouti', 'name': 'Aden-Djibouti', 'cable_id': 1307.0}, {'id': 'asia-africa-europe-1-aae-1', 'name': 'Asia Africa Europe-1 (AAE-1)', 'cable_id': 1739.0}, {'id': 'djibouti-africa-regional-express-dare', 'name': 'Djibouti Africa Regional Express (DARE)', 'cable_id': 1863.0}, {'id': 'eastern-africa-submarine-system-eassy', 'name': 'Eastern Africa Submarine System (EASSy)', 'cable_id': 1246.0}, {'id': 'europe-india-gateway-eig', 'name': 'Europe India Gateway (EIG)', 'cable_id': 1580.0}, {'id': 'middle-east-north-africa-mena-cable-systemgulf-bridge-international', 'name': 'Middle East North Africa (MENA) Cable System/Gulf Bridge International', 'cable_id': 1558.0}, {'id': 'peace-cable', 'name': 'PEACE Cable', 'cable_id': 1923.0}, {'id': 'seacomtata-tgn-eurasia', 'name': 'SEACOM/Tata TGN-Eurasia', 'cable_id': 1552.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'seamewe-5', 'name': 'SeaMeWe-5', 'cable_id': 1559.0}]"
941,"Graciosa, Portugal",39.011026,-27.963481,"[{'id': 'azores-fiber-optic-system-afos', 'name': 'Azores Fiber Optic System (AFOS)', 'cable_id': 1801.0}, {'id': 'flores-corvo-cable-system', 'name': 'Flores-Corvo Cable System', 'cable_id': 1782.0}]"
942,"Makassar, Indonesia",-5.152185,119.412401,"[{'id': 'indonesia-global-gateway-igg-system', 'name': 'Indonesia Global Gateway (IGG) System', 'cable_id': 1895.0}, {'id': 's-u-b-cable-system', 'name': 'S-U-B Cable System', 'cable_id': 1880.0}]"
943,"Shirley, New York, United States",40.800283,-72.872237,"[{'id': 'aec-1', 'name': 'AEC-1', 'cable_id': 1691.0}, {'id': 'apollo', 'name': 'Apollo', 'cable_id': 1213.0}]"
944,"Tuas, Singapore",1.338193,103.647076,"[{'id': 'indigo-west', 'name': 'INDIGO-West', 'cable_id': 1744.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'seamewe-4', 'name': 'SeaMeWe-4', 'cable_id': 1035.0}, {'id': 'seamewe-5', 'name': 'SeaMeWe-5', 'cable_id': 1559.0}, {'id': 'southeast-asia-japan-cable-sjc', 'name': 'Southeast Asia Japan Cable (SJC)', 'cable_id': 1604.0}, {'id': 'i2i-cable-network-i2icn', 'name': 'i2i Cable Network (i2icn)', 'cable_id': 1179.0}]"
945,"Largs, United Kingdom",55.793342,-4.867301,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
946,"Ola, Russia",59.583343,151.283357,"[{'id': 'far-east-submarine-cable-system', 'name': 'Far East Submarine Cable System', 'cable_id': 1825.0}]"
947,"La Seyne, France",43.102907,5.878092,"[{'id': 'corse-continent-5-cc5', 'name': 'Corse-Continent 5 (CC5)', 'cable_id': 1428.0}]"
948,"Monrovia, Liberia",6.30008,-10.797181,"[{'id': 'africa-coast-to-europe-ace', 'name': 'Africa Coast to Europe (ACE)', 'cable_id': 1629.0}]"
949,"Piedra Santa, Spain",28.040621,-15.4088,"[{'id': 'subcan-link-1', 'name': 'Subcan Link 1', 'cable_id': 1777.0}, {'id': 'subcan-link-2', 'name': 'Subcan Link 2', 'cable_id': 1778.0}]"
950,"Wrangell, Alaska, United States",56.470796,-132.383817,"[{'id': 'alaska-united-southeast', 'name': 'Alaska United Southeast', 'cable_id': 1567.0}]"
951,"Sangata, Indonesia",0.326889,117.550976,"[{'id': 'jaka2ladema', 'name': 'JaKa2LaDeMa', 'cable_id': 1767.0}]"
952,"Gwadar, Pakistan",25.132261,62.324977,"[{'id': 'peace-cable', 'name': 'PEACE Cable', 'cable_id': 1923.0}, {'id': 'silk-route-gateway-srg-1', 'name': 'Silk Route Gateway (SRG-1)', 'cable_id': 1849.0}]"
953,"Waisai, Indonesia",-0.383364,130.85761,"[{'id': 'smpcs-packet-2', 'name': 'SMPCS Packet-2', 'cable_id': 1885.0}]"
954,"Balboa, Panama",8.95003,-79.566679,"[{'id': 'aurora', 'name': 'AURORA', 'cable_id': 1924.0}, {'id': 'pacific-caribbean-cable-system-pccs', 'name': 'Pacific Caribbean Cable System (PCCS)', 'cable_id': 1727.0}, {'id': 'south-america-pacific-link-sapl', 'name': 'South America Pacific Link (SAPL)', 'cable_id': 1791.0}]"
955,"Gedebak Odde, Denmark",55.012593,14.966662,"[{'id': 'denmark-poland-2', 'name': 'Denmark-Poland 2', 'cable_id': 1262.0}]"
956,"Tenerife, Canary Islands, Spain",28.292782,-16.522764,"[{'id': 'africa-coast-to-europe-ace', 'name': 'Africa Coast to Europe (ACE)', 'cable_id': 1629.0}, {'id': 'canalink', 'name': 'Canalink', 'cable_id': 1666.0}]"
957,"Helsinki, Finland",60.171075,24.93249,"[{'id': 'baltic-sea-submarine-cable', 'name': 'Baltic Sea Submarine Cable', 'cable_id': 1624.0}, {'id': 'c-lion1', 'name': 'C-Lion1', 'cable_id': 1816.0}, {'id': 'eastern-light', 'name': 'Eastern Light', 'cable_id': 1710.0}, {'id': 'finland-estonia-connection-fec', 'name': 'Finland Estonia Connection (FEC)', 'cable_id': 1242.0}, {'id': 'finland-estonia-2-eesf-2', 'name': 'Finland-Estonia 2 (EESF-2)', 'cable_id': 1263.0}, {'id': 'finland-estonia-3-eesf-3', 'name': 'Finland-Estonia 3 (EESF-3)', 'cable_id': 1268.0}]"
958,"Grand-Baie, Mauritius",-20.018389,57.580155,"[{'id': 'mars', 'name': 'MARS', 'cable_id': 1935.0}]"
959,"Oranjestad Bay, Bonaire, Sint Eustatius and Saba",17.481849,-62.987036,"[{'id': 'saba-statia-cable-system-sscs', 'name': 'Saba, Statia Cable System (SSCS)', 'cable_id': 1807.0}]"
960,"Flores, Portugal",39.46221,-31.128519,"[{'id': 'flores-corvo-cable-system', 'name': 'Flores-Corvo Cable System', 'cable_id': 1782.0}]"
961,"Yeroskipos, Cyprus",34.766411,32.466544,"[{'id': 'aphrodite-2', 'name': 'Aphrodite 2', 'cable_id': 1303.0}, {'id': 'hawk', 'name': 'Hawk', 'cable_id': 1523.0}, {'id': 'lev-submarine-system', 'name': 'Lev Submarine System', 'cable_id': 1065.0}, {'id': 'poseidon', 'name': 'POSEIDON', 'cable_id': 1740.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'tamares-north', 'name': 'Tamares North', 'cable_id': 1713.0}]"
962,"Balluta Bay, Malta",35.934062,14.380041,"[{'id': 'vodafone-malta-sicily-cable-system-vmscs', 'name': 'Vodafone Malta-Sicily Cable System (VMSCS)', 'cable_id': 1249.0}]"
963,"Banff, United Kingdom",57.666864,-2.52365,"[{'id': 'shefa-2', 'name': 'SHEFA-2', 'cable_id': 1576.0}]"
964,"Fomboni Moheli, Comoros",-12.288241,43.739585,"[{'id': 'comoros-domestic-cable-system', 'name': 'Comoros Domestic Cable System', 'cable_id': 1803.0}]"
965,"Torshavn, Faeroe Islands",62.017461,-6.771841,"[{'id': 'shefa-2', 'name': 'SHEFA-2', 'cable_id': 1576.0}]"
966,"Chennai, India",13.06348,80.243083,"[{'id': 'bay-of-bengal-gateway-bbg', 'name': 'Bay of Bengal Gateway (BBG)', 'cable_id': 1735.0}, {'id': 'seamewe-4', 'name': 'SeaMeWe-4', 'cable_id': 1035.0}, {'id': 'tata-tgn-tata-indicom', 'name': 'Tata TGN-Tata Indicom', 'cable_id': 1252.0}, {'id': 'i2i-cable-network-i2icn', 'name': 'i2i Cable Network (i2icn)', 'cable_id': 1179.0}]"
967,"Praia, Cape Verde",14.923013,-23.521247,"[{'id': 'atlantis-2', 'name': 'Atlantis-2', 'cable_id': 1045.0}, {'id': 'ellalink', 'name': 'EllaLink', 'cable_id': 1725.0}, {'id': 'west-african-cable-system-wacs', 'name': 'West African Cable System (WACS)', 'cable_id': 1560.0}]"
968,"Rantu Prapat, Indonesia",2.105136,99.82784,"[{'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}]"
969,"Corran, United Kingdom",56.722529,-5.245377,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
970,"Batangas, Philippines",13.765555,121.064939,"[{'id': 'apcn-2', 'name': 'APCN-2', 'cable_id': 1049.0}, {'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}]"
971,"Kep. Aru, Indonesia",-6.194641,134.550186,"[{'id': 'palapa-ring-east', 'name': 'Palapa Ring East', 'cable_id': 1938.0}]"
972,"Nikiski, Alaska, United States",60.689824,-151.291718,"[{'id': 'acs-alaska-oregon-network-akorn', 'name': 'ACS Alaska-Oregon Network (AKORN)', 'cable_id': 1571.0}]"
973,"Ardbeg Point, United Kingdom",55.858589,-5.06359,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
974,"Tanjung Selor, Indonesia",2.57203,117.819433,"[{'id': 'tarakan-selor-cable-system-tscs', 'name': 'Tarakan Selor Cable System (TSCS)', 'cable_id': 1882.0}]"
975,"Ribnitz, Germany",54.243343,12.431507,"[{'id': 'germany-denmark-2', 'name': 'Germany-Denmark 2', 'cable_id': 1200.0}]"
976,"Oxford Falls, Australia",-33.737377,151.245076,"[{'id': 'australia-japan-cable-ajc', 'name': 'Australia-Japan Cable (AJC)', 'cable_id': 1102.0}, {'id': 'tasman-global-access-tga-cable', 'name': 'Tasman Global Access (TGA) Cable', 'cable_id': 1750.0}]"
977,"Olbia, Italy",40.922512,9.486879,"[{'id': 'janna', 'name': 'Janna', 'cable_id': 1729.0}]"
978,"Medan, Indonesia",3.751741,98.676082,"[{'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'seamewe-5', 'name': 'SeaMeWe-5', 'cable_id': 1559.0}]"
979,"Mumbai, India",19.075794,72.875899,"[{'id': 'asia-africa-europe-1-aae-1', 'name': 'Asia Africa Europe-1 (AAE-1)', 'cable_id': 1739.0}, {'id': 'bay-of-bengal-gateway-bbg', 'name': 'Bay of Bengal Gateway (BBG)', 'cable_id': 1735.0}, {'id': 'europe-india-gateway-eig', 'name': 'Europe India Gateway (EIG)', 'cable_id': 1580.0}, {'id': 'falcon', 'name': 'FALCON', 'cable_id': 1346.0}, {'id': 'flag-europe-asia-fea', 'name': 'FLAG Europe-Asia (FEA)', 'cable_id': 1027.0}, {'id': 'gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system', 'name': 'Gulf Bridge International Cable System (GBICS)/Middle East North Africa (MENA) Cable System', 'cable_id': 1598.0}, {'id': 'imewe', 'name': 'IMEWE', 'cable_id': 1536.0}, {'id': 'seacomtata-tgn-eurasia', 'name': 'SEACOM/Tata TGN-Eurasia', 'cable_id': 1552.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'seamewe-4', 'name': 'SeaMeWe-4', 'cable_id': 1035.0}]"
980,"Jask, Iran",25.681235,57.797391,"[{'id': 'omranepeg-cable-system', 'name': 'OMRAN/EPEG Cable System', 'cable_id': 1695.0}, {'id': 'pishgaman-oman-iran-poi-network', 'name': 'Pishgaman Oman Iran (POI) Network', 'cable_id': 1689.0}, {'id': 'uae-iran', 'name': 'UAE-Iran', 'cable_id': 1308.0}]"
981,"Koko Head, HI, United States",21.277563,-157.696012,"[{'id': 'hics-hawaii-inter-island-cable-system', 'name': 'HICS (Hawaii Inter-Island Cable System)', 'cable_id': 1455.0}, {'id': 'hifn-hawaii-island-fibre-network', 'name': 'HIFN (Hawaii Island Fibre Network)', 'cable_id': 1456.0}]"
982,"Biak, Indonesia",-1.163466,136.053286,"[{'id': 'smpcs-packet-2', 'name': 'SMPCS Packet-2', 'cable_id': 1885.0}]"
983,"Miramar, Puerto Rico, United States",18.453419,-66.082884,"[{'id': 'americas-ii', 'name': 'Americas-II', 'cable_id': 1148.0}, {'id': 'antillas-1', 'name': 'Antillas 1', 'cable_id': 1227.0}]"
984,"Al Baida, Libya",32.881732,21.741659,"[{'id': 'lfon-libyan-fiber-optic-network', 'name': 'LFON (Libyan Fiber Optic Network)', 'cable_id': 1184.0}]"
985,"Riohacha, Colombia",11.482914,-72.952705,"[{'id': 'arcos', 'name': 'ARCOS', 'cable_id': 1078.0}]"
986,"Bratu Prahu, Indonesia",-3.079921,106.547465,"[{'id': 'jakarta-bangka-bintan-batam-singapore-b3js', 'name': 'Jakarta-Bangka-Bintan-Batam-Singapore (B3JS)', 'cable_id': 1833.0}]"
987,"Paget, Bermuda",32.280536,-64.788696,"[{'id': 'challenger-bermuda-1-cb-1', 'name': 'Challenger Bermuda-1 (CB-1)', 'cable_id': 1596.0}]"
988,"Riding Point, Bahamas",26.616745,-78.245879,"[{'id': 'bahamas-internet-cable-system-bics', 'name': 'Bahamas Internet Cable System (BICS)', 'cable_id': 1232.0}]"
989,"Kavieng, Papua New Guinea",-2.578114,150.808602,"[{'id': 'png-national-submarine-fibre-cable-network', 'name': 'PNG National Submarine Fibre Cable Network', 'cable_id': 1899.0}]"
990,"San Fernando City, Philippines",16.618898,120.311277,"[{'id': 'pacific-light-cable-network-plcn', 'name': 'Pacific Light Cable Network (PLCN)', 'cable_id': 1858.0}]"
992,"Al-Faw, Iraq",29.923299,48.53177,"[{'id': 'falcon', 'name': 'FALCON', 'cable_id': 1346.0}, {'id': 'gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system', 'name': 'Gulf Bridge International Cable System (GBICS)/Middle East North Africa (MENA) Cable System', 'cable_id': 1598.0}]"
993,"Macaé, Brazil",-22.371806,-41.785643,"[{'id': 'brazilian-festoon', 'name': 'Brazilian Festoon', 'cable_id': 1888.0}]"
994,"Limbe, Cameroon",4.01451,9.208462,"[{'id': 'west-african-cable-system-wacs', 'name': 'West African Cable System (WACS)', 'cable_id': 1560.0}]"
995,"Manchester, California, United States",38.969205,-123.686946,"[{'id': 'japan-u-s-cable-network-jus', 'name': 'Japan-U.S. Cable Network (JUS)', 'cable_id': 1010.0}]"
996,"Mallaigvaig, United Kingdom",57.008479,-5.820425,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
997,"Cox’s Bazar, Bangladesh",21.429174,91.994933,"[{'id': 'seamewe-4', 'name': 'SeaMeWe-4', 'cable_id': 1035.0}]"
998,"Kuantan, Malaysia",3.815169,103.322565,"[{'id': 'apcn-2', 'name': 'APCN-2', 'cable_id': 1049.0}, {'id': 'asia-pacific-gateway-apg', 'name': 'Asia Pacific Gateway (APG)', 'cable_id': 1617.0}]"
999,"Kwajalein, Republic of Marshall Islands",9.189776,167.424365,"[{'id': 'hantru1-cable-system', 'name': 'HANTRU1 Cable System', 'cable_id': 1605.0}]"
1000,"Buenaventura, Colombia",3.883675,-77.040301,"[{'id': 'south-american-crossing-saclatin-american-nautilus-lan', 'name': 'South American Crossing (SAC)/Latin American Nautilus (LAN)', 'cable_id': 1084.0}]"
1001,"Hulhumale, Maldives",4.211946,73.540157,"[{'id': 'dhiraagu-cable-network', 'name': 'Dhiraagu Cable Network', 'cable_id': 1746.0}, {'id': 'nationwide-submarine-cable-ooredoo-maldives-nascom', 'name': 'Nationwide Submarine Cable Ooredoo Maldives (NaSCOM)', 'cable_id': 1868.0}]"
1002,"Sesimbra, Portugal",38.442691,-9.102748,"[{'id': 'bugio', 'name': 'BUGIO', 'cable_id': 1443.0}, {'id': 'europe-india-gateway-eig', 'name': 'Europe India Gateway (EIG)', 'cable_id': 1580.0}, {'id': 'sat-3wasc', 'name': 'SAT-3/WASC', 'cable_id': 1219.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}]"
1003,"Candelaria, Canary Islands, Spain",28.355538,-16.371739,"[{'id': 'pencan-8', 'name': 'Pencan-8', 'cable_id': 1701.0}]"
1004,"Cape D'Aguilar, Hong Kong, China",22.208031,114.260255,"[{'id': 'asia-africa-europe-1-aae-1', 'name': 'Asia Africa Europe-1 (AAE-1)', 'cable_id': 1739.0}]"
1005,"Cape Town, South Africa",-33.919164,18.421934,"[{'id': 'sabr', 'name': 'SABR', 'cable_id': 1929.0}]"
1006,"Balla, United Kingdom",57.081525,-7.312173,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
1007,"Tolu, Colombia",9.496294,-75.558564,"[{'id': 'maya-1', 'name': 'Maya-1', 'cable_id': 1071.0}, {'id': 'san-andres-isla-tolu-submarine-cable-sait', 'name': 'San Andres Isla Tolu Submarine Cable (SAIT)', 'cable_id': 1843.0}]"
1008,"Mtunzini, South Africa",-28.950636,31.757853,"[{'id': 'africa-1', 'name': 'Africa-1', 'cable_id': 1878.0}, {'id': 'eastern-africa-submarine-system-eassy', 'name': 'Eastern Africa Submarine System (EASSy)', 'cable_id': 1246.0}, {'id': 'safe', 'name': 'SAFE', 'cable_id': 1220.0}, {'id': 'seacomtata-tgn-eurasia', 'name': 'SEACOM/Tata TGN-Eurasia', 'cable_id': 1552.0}]"
1009,"Tanjung Pandan, Indonesia",-2.767445,107.662895,"[{'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}]"
1010,"Tual, Indonesia",-5.62655,132.752043,"[{'id': 'palapa-ring-east', 'name': 'Palapa Ring East', 'cable_id': 1938.0}, {'id': 'smpcs-packet-2', 'name': 'SMPCS Packet-2', 'cable_id': 1885.0}]"
1011,"Ardvasar, United Kingdom",57.05937,-5.90646,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
1012,"El Médano, Canary Islands, Spain",28.046652,-16.538584,"[{'id': 'atlantis-2', 'name': 'Atlantis-2', 'cable_id': 1045.0}, {'id': 'pencan-6', 'name': 'Pencan-6', 'cable_id': 1448.0}]"
1013,"Crown Haven, Bahamas",26.912509,-77.821954,"[{'id': 'bahamas-internet-cable-system-bics', 'name': 'Bahamas Internet Cable System (BICS)', 'cable_id': 1232.0}]"
1014,"Tuckerton, New Jersey, United States",39.603885,-74.33791,"[{'id': 'globenet', 'name': 'GlobeNet', 'cable_id': 1076.0}, {'id': 'tat-14', 'name': 'TAT-14', 'cable_id': 1043.0}]"
1015,"Lingga, Indonesia",-0.162759,104.635455,"[{'id': 'palapa-ring-west', 'name': 'Palapa Ring West', 'cable_id': 1939.0}]"
1016,"Florence, Oregon, United States",43.98213,-124.099837,"[{'id': 'acs-alaska-oregon-network-akorn', 'name': 'ACS Alaska-Oregon Network (AKORN)', 'cable_id': 1571.0}]"
1017,"Shima, Japan",34.336834,136.87438,"[{'id': 'asia-pacific-gateway-apg', 'name': 'Asia Pacific Gateway (APG)', 'cable_id': 1617.0}, {'id': 'australia-japan-cable-ajc', 'name': 'Australia-Japan Cable (AJC)', 'cable_id': 1102.0}, {'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}, {'id': 'faster', 'name': 'FASTER', 'cable_id': 1794.0}, {'id': 'jupiter', 'name': 'JUPITER', 'cable_id': 1928.0}, {'id': 'japan-u-s-cable-network-jus', 'name': 'Japan-U.S. Cable Network (JUS)', 'cable_id': 1010.0}, {'id': 'pacific-crossing-1-pc-1', 'name': 'Pacific Crossing-1 (PC-1)', 'cable_id': 1007.0}]"
